"CNPJ","NOME_DA_INSTITUIÇÃO","ENDEREÇO","COMPLEMENTO","BAIRRO","CEP","MUNICÍPIO","UF","DDD","FONE","TIPO_COOPERATIVA","CLASSE_COOPER","ENDEREÇO_ELETRÔNICO","SÍTIO_NA_INTERNET","ano","mes","tipo"
"78825270.000000","COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO/SC","RUA FERNANDO MACHADO, 2608","D","PASSO DOS FORTES","89803900.000000","CHAPECO","SC","49.000000","33617000.000000","Livre Admissão - população até 300 mil habitantes","Singular","MAXICREDITO@MAXICREDITO.COM.BR",NA,"2007","10","cooperativas"
"78834975.000000","COOPERATIVA DE CREDITO RURAL DO VALE DO CANOINHAS","RUA ALVARO SOARES MACHADO  455",NA,"INDUSTRIAL Nº 1","89460000.000000","CANOINHAS","SC","47.000000","6223311.000000","Crédito Rural","Singular","CREDICA@NEWAGE.COM.BR",NA,"2007","10","cooperativas"
"78840071.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC","RUA DR. MARURI, 1573",NA,"CENTRO","89700000.000000","CONCORDIA","SC","49.000000","34411300.000000","Livre Admissão - população até 300 mil habitantes","Singular","CREDIAUC@CREDIAUC.COM.BR",NA,"2007","10","cooperativas"
"78858107.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC","RUA ESPIRITO SANTO, 753",NA,"CENTRO","89890000.000000","CUNHA PORA","SC","49.000000","6460300.000000","Livre Admissão - população até 300 mil habitantes","Singular","CREDIAL@SMO.COM.BR",NA,"2007","10","cooperativas"
"78862083.000000","COOPERATIVA DE CREDITO RURAL CAMPOS NOVOS","RUA CEL FARRAPO 719","SALA 01","CENTRO","89620000.000000","CAMPOS NOVOS","SC","49.000000","35510600.000000","Crédito Rural","Singular","CREDICAMPOS@CREDICAMPOS.COM.BR",NA,"2007","10","cooperativas"
"78865995.000000","COOPERATIVA DE CREDITO RURAL VALE DO RIO DO PEIXE - SICOOB - CREDIRIO/SC","RUA FRANCISCO LINDNER, 79",NA,"CENTRO","89600000.000000","JOACABA","SC","49.000000","35222711.000000","Crédito Rural","Singular","CREDIRIO@SICOOBJBA.COM.BR",NA,"2007","10","cooperativas"
"78907607.000000","COOPERATIVA DE CREDITO RURAL CENTRO SUL DO PARANA","RUA PREFEITO ANTONIO WITCHEMICHEN, 777 - 2º ANDAR",NA,"CENTRO","84400000.000000","PRUDENTOPOLIS","PR","42.000000","4461748.000000","Crédito Rural","Singular","SICCENTROSUL@UOL.COM.BR",NA,"2007","10","cooperativas"
"79052122.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO COSTA OESTE - SICREDI COSTA OESTE PR","RUA D. JOAO VI, 565",NA,"CENTRO","85960000.000000","MARECHAL CANDIDO RONDON","PR","45.000000","2841156.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICMCR@CERTTO.COM.BR",NA,"2007","10","cooperativas"
"79063574.000000","COOPERATIVA DE CREDITO RURAL DOS PLANTADORES DE CANA DO PARANA","RUA WENCESLAU BRAZ, 434, 3. ANDAR",NA,"CENTRO","86430000.000000","SANTO ANTONIO DA PLATINA","PR","43.000000","35345177.000000","Crédito Rural","Singular","SICREDIAGROPR@UOL.COM.BR",NA,"2007","10","cooperativas"
"79086997.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA - PR","AV BRASIL, 390",NA,"CENTRO","86390000.000000","CAMBARA","PR","43.000000","5323637.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICREDI@CAINET.COM.BR",NA,"2007","10","cooperativas"
"79342069.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MARINGÁ   SICREDI MARINGÁ PR","RUA SANTOS DUMONT, 2720","SOBRELOJA","CENTRO","87013050.000000","MARINGA","PR","44.000000","33445000.000000","Livre Admissão - população de 300 mil a 750 mil habitantes","Singular","SICSECRETARIA@ONDA.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"79457883.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MANDAGUARI - SICREDI TERRA FORTE PR","AVENIDA AMAZONAS, Nº. 1.472","1º  ANDAR","CENTRO","86975000.000000","MANDAGUARI","PR","44.000000","32334276.000000","Livre Admissão - população até 300 mil habitantes","Singular",NA,NA,"2007","10","cooperativas"
"80160260.000000","COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC","RUA TENENTE SILVEIRA, 94 3º ANDAR",NA,"CENTRO","88010300.000000","FLORIANOPOLIS","SC","48.000000","32619000.000000","Crédito Mútuo","Central","SICOOBSC@SICOOBSC.COM.BR","WWW.SICOOBSC.COOP.BR","2007","10","cooperativas"
"80230774.000000","COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR","RUA VISCONDE DO RIO BRANCO, Nº253",NA,"MERCÊS","80410000.000000","CURITIBA","PR","41.000000","32815400.000000","Crédito Mútuo","Central","WESLEY_FONSECA@SICREDI.COM.BREMARA_SANTANA@SICREDI.COM.BR","WWW.SICREDIPR.COM.BR","2007","10","cooperativas"
"80403306.000000","COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SADIA - SICREDI COOFATO","AV SENADOR ATTILIO FONTANA, 4040",NA,"JARDIM BRESSAN","85900000.000000","TOLEDO","PR","45.000000","32523534.000000","Crédito Mútuo","Singular","COOFATO@UOL.COM.BR",NA,"2007","10","cooperativas"
"80959612.000000","COOPERATIVA DE CREDITO RURAL CRAVIL","RODOVIA BR-470, KM 141",NA,"CANTA GALO","89160000.000000","RIO DO SUL","SC","47.000000","35251017.000000","Crédito Rural","Singular","CREDICRAVIL@CREDICRAVIL.COM.BR",NA,"2007","10","cooperativas"
"80959638.000000","COOPERATIVA DE CREDITO RURAL DO MEIO OESTE CATARINENSE SICOOB/SC- CREDIMOC","RUA CEL PASSOS MAIA, 442",NA,"CENTRO","89820000.000000","XANXERE","SC","49.000000","34334044.000000","Crédito Rural","Singular","CREDIMOC@CREDIMOC.COOP.BR","WWW.SICOOB.COM.BR","2007","10","cooperativas"
"81011686.000000","COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE","AV FREDERICO HEYSE, 468",NA,"CENTRO","89300000.000000","MAFRA","SC","47.000000","6423740.000000","Crédito Rural","Singular","CREDINORTE@CREDINORTE.COM.BR",NA,"2007","10","cooperativas"
"81014060.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU   SICOOB   PINHALZINHO/SC.","RUA JOAO PESSOA, 1.490","CENTRO","CENTRO","89870000.000000","PINHALZINHO","SC","49.000000","33666800.000000","Livre Admissão - população até 300 mil habitantes","Singular","CARLOS@CREDITAIPU.COM.BR","WWW.CREDITAIPU.COM.BR","2007","10","cooperativas"
"81016131.000000","COOPERATIVA DE CREDITO RURAL DE VIDEIRA-SICOOB/SC VIDEIRA","AV. DOM PEDRO II, 692",NA,"CENTRO","89560000.000000","VIDEIRA","SC","49.000000","35511600.000000","Crédito Rural","Singular","SICOOB@SICOOBVDA.COM.BR",NA,"2007","10","cooperativas"
"81054686.000000","COOPERATIVA DE CREDITO RURAL SUDESTE PARANA","AV. CAETANO MUNHOZ DA ROCHA 1692","CAIXA POSTAL 11","CENTRO","83750000.000000","LAPA","PR","41.000000","6221514.000000","Crédito Rural","Singular","SEDE@SICREDISUDESTEPR.COM.BR",NA,"2007","10","cooperativas"
"81099491.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI   SICREDI VALE DO PIQUIRI PR","AVENIDA PRESIDENTE KENNEDY, 2268",NA,"JARDIM ITÁLIA","85950000.000000","PALOTINA","PR","44.000000","36497300.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICREDI@QINFONET.COM.BR",NA,"2007","10","cooperativas"
"81115149.000000","COOPERATIVA DE CREDITO RURAL DE LARANJEIRAS DO SUL","RUA  MAL. CANDIDO RONDON, 2328","1º ANDAR","CENTRO","85301060.000000","LARANJEIRAS DO SUL","PR","42.000000","6352264.000000","Crédito Rural","Singular","SICREDI@ORANGENET.COM.BR",NA,"2007","10","cooperativas"
"81192106.000000","COOPERATIVA DE CREDITO RURAL DE CAFELANDIA","PRACA BRASILIA, 197",NA,"CENTRO","85415000.000000","CAFELANDIA","PR","45.000000","2411506.000000","Crédito Rural","Singular","SICREDI@CONSTEL.COM.BR",NA,"2007","10","cooperativas"
"81206039.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE - SICREDI NOROESTE PR","AV. ANTÔNIO ORMENEZE, 1009",NA,"CENTRO","87970000.000000","NOVA LONDRINA","PR","44.000000","34324000.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICREDI328-0@SICREDINL.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"81292278.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC","RUA CORONEL BERTASO, Nº 1244","SALA","CENTRO","89990000.000000","SAO LOURENCO D'OESTE","SC","49.000000","33441769.000000","Crédito Rural","Singular","SICOOBSL@SICOOBSL.COM.BR",NA,"2007","10","cooperativas"
"81367880.000000","COOPERATIVA DE CREDITO RURAL SUL CATARINENSE","RUA OSCAR PIETSCH, 419",NA,"SÃO CRISTOVÃO","88930000.000000","TURVO","SC","48.000000","35250250.000000","Crédito Rural","Singular","CREDISULCA.TURVO@CREDISULCA.COOP.BR",NA,"2007","10","cooperativas"
"81466286.000000","COOPERATIVA DE CREDITO RURAL CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR","AV ERNESTO VILELA, 704",NA,"NOVA RUSSIA","84070000.000000","PONTA GROSSA","PR","42.000000","32209750.000000","Crédito Rural","Singular","TILENE_FARINA@SICREDI.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"81607046.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC","RUA MARCILIO DIAS, 1605",NA,"CENTRO","89900000.000000","SAO MIGUEL D'OESTE","SC","49.000000","36220931.000000","Livre Admissão - população até 300 mil habitantes","Singular","CREDISAOMIGUEL@SICOOBSMO.COM.BR",NA,"2007","10","cooperativas"
"81673154.000000","COOPERATIVA DE CREDITO RURAL DA REGIAO NORTE DO PARANA","RUA MATO GROSSO, 239, CENTRO","CENTRO ADMINISTRATIVO","CENTRO","86300000.000000","CORNELIO PROCOPIO","PR","43.000000","35242502.000000","Crédito Rural","Singular","SICREDINORTE@UOL.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"81704744.000000","COOPERCOROL COOPERATIVA DE CRÉDITO MÚTUO.","AV. AYLTON RODRIGUES ALVES, 698",NA,"VILA OLIVEIRA","86600000.000000","ROLANDIA","PR","43.000000","32558033.000000","Crédito Mútuo","Singular","VALROSSI@COROL.COM.BR",NA,"2007","10","cooperativas"
"81706616.000000","COOPERATIVA DE CRÉDITO RURAL DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ","PRAÇA DO CAFE, 66",NA,"CENTRO","86900000.000000","JANDAIA DO SUL","PR","43.000000","34329400.000000","Crédito Rural","Singular","SICREDI@BRTURBO.COM.BR",NA,"2007","10","cooperativas"
"81723108.000000","CREDICOAMO CREDITO RURAL COOPERATIVA","RUA FIORAVANTE JOAO FERRI, 99",NA,"JARDIM ALVORADA","87308445.000000","CAMPO MOURAO","PR","44.000000","35180123.000000","Crédito Rural","Singular","CREDICOAMO@COAMO.COM.BR",NA,"2007","10","cooperativas"
"82065285.000000","COOPERATIVA DE CRÉDITO RURAL SÃO CRISTÓVÃO","AV. BRASIL, Nº 543",NA,"CENTRO","85525000.000000","MARIOPOLIS","PR","46.000000","32261647.000000","Crédito Rural","Singular","FABIO_BURILLE@SICREDI.COM.BR",NA,"2007","10","cooperativas"
"82096447.000000","COOPERATIVA DE ECONOMIA E CREDITO MUTUO PERDIGAO","RUA SAUL BRANDALISE, 39",NA,"CENTRO","89560000.000000","VIDEIRA","SC","49.000000","35339124.000000","Crédito Mútuo","Singular","COOPERVDA@PERDIGÃO.COM.BR",NA,"2007","10","cooperativas"
"82133182.000000","COOPERATIVA DE ECONOMIA E CREDITO MUTUO GERMER","RUA NAVEGANTES, 157","SALA","QUINTINO","89120000.000000","TIMBO","SC","47.000000","33820336.000000","Crédito Mútuo","Singular","CREDIGER@CREDIGER.COOP.BR","WWW.CREDIGER.COOP.BR","2007","10","cooperativas"
"82527557.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO FRONTEIRA DO IGUAÇU   SICREDI FRONTEIRA","AV BRASIL, 127",NA,"CENTRO","85760000.000000","CAPANEMA","PR","46.000000","5521988.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICREDI@WLN.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"82639451.000000","COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI","RUA HERMANN HERING,1125",NA,"BOM RETIRO","89010971.000000","BLUMENAU","SC","47.000000","33314655.000000","Luzzatti","Singular","VIACREDI@VIACREDI.COOP.BR","WWW.VIACREDI.COOP.BR","2007","10","cooperativas"
"83206599.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA NO PARÁ LTDA. - COOPERFAZ","TRAVESSA PRIMEIRO DE MARÇO, 96",NA,"CAMPINA","66010080.000000","BELEM","PA","91.000000","32411454.000000","Crédito Mútuo","Singular","COOPERFAZ@NAUTILUS.COM.BR",NA,"2007","10","cooperativas"
"83315408.000000","UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE BELÉM","RUA BOAVENTURA DA SILVA, 1284","TÉRREO","UMARIZAL","66060060.000000","BELEM","PA","91.000000","30732000.000000","Crédito Mútuo","Singular","UNICREDBELEM@UNICREDBELEM.COM.BR","WWW.UNICREDBELEM.COM.BR","2007","10","cooperativas"
"83316810.000000","SICOOB FEDERAL-PA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ","AV. PERIMETRAL, 1901",NA,"TERRA FIRME","66077830.000000","BELEM","PA","91.000000","32740211.000000","Crédito Mútuo","Singular","COOPERGOELDI@MUSEU-GOELDI.BR",NA,"2007","10","cooperativas"
"83321554.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS CIAS DE ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM - COOPERCO","AV. NAZARE, 708",NA,"NAZARE","66035170.000000","BELEM","PA","91.000000","32416971.000000","Crédito Mútuo","Singular","COOPERCO92@YAHOO.COM.BR",NA,"2007","10","cooperativas"
"83325811.000000","COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ","AV. GENERALÍSSIMO DEODORO , 514",NA,"NAZARÉ","66055240.000000","BELEM","PA","91.000000","32221469.000000","Crédito Mútuo","Singular","COOPERUFPA@HOTMAIL.COM",NA,"2007","10","cooperativas"
"83325936.000000","COOPERJUP - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUNTA COMERCIAL DO ESTADO DO PARÁ LTDA","AV. GOVERNADOR MAGALHAES BARATA, 1234",NA,"SAO BRAS","66060670.000000","BELEM","PA","91.000000","32494696.000000","Crédito Mútuo","Singular",NA,NA,"2007","10","cooperativas"
"83325985.000000","SUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SUDAM LTDA","AV. ALMIRANTE BARROSO, 426",NA,"MARCO","66093906.000000","BELEM","PA","91.000000","32463758.000000","Crédito Mútuo","Singular","LUCYCARDOSO@ZIPMAIL.COM.BR",NA,"2007","10","cooperativas"
"83327486.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPERINTENDÊNCIA REGIONAL DE BELÉM DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS LTDA.","AV. DOUTOR FREITAS, 3645",NA,"MARCO","66095904.000000","BELEM","PA","91.000000","32768577.000000","Crédito Mútuo","Singular",NA,NA,"2007","10","cooperativas"
"83329979.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA DELEGACIA REGIONAL DO TRABALHO E DA ADVOCACIA GERAL DA UNIÃO NO ESTADO DO PARÁ - SICOOB CREDMISTRA","RUA SEN. MANOEL BARATA, 718","EDF. INFANTE DE SAGRES, SALA 1201","CAMPINA","66019000.000000","BELEM","PA","91.000000","32244756.000000","Crédito Mútuo","Singular","CREDMISTRA@VELOXMAIL.COM.BR",NA,"2007","10","cooperativas"
"83332627.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO NÁUTICO BRASILEIRO - INABRA LTDA","AV. GOV. MAGALHÃES BARATA, 935","ENTRE 14 DE ABRIL E CASTELO BRANCO","SÃO BRÁS","66063240.000000","BELEM","PA","91.000000","32291042.000000","Crédito Mútuo","Singular","INABRA@GMAIL.COM",NA,"2007","10","cooperativas"
"83332700.000000","COOPERJUS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ.","RUA DOMINGOS MARREIROS, 598",NA,"UMARIZAL","66055210.000000","BELEM","PA","91.000000","32419913.000000","Crédito Mútuo","Singular",NA,NA,"2007","10","cooperativas"
"83347294.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DO DESENVOLVIMENTO AGRÁRIO E DO MEIO AMBIENTE DA REGIÃO METROPOLITANA DE BELÉM","TRAVESSA TIMBO, 2752",NA,"MARCO","66093340.000000","BELEM","PA","91.000000","32363677.000000","Crédito Mútuo","Singular","COOMINAG@NAUTILUS.COM.BR","WWW.COOMINAGRI.ORG.BR","2007","10","cooperativas"
"83355818.000000","CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARA - SICOOB CENTRAL AMAZONIA","TRAVESSA SOARES CARNEIRO, 670",NA,"UMARIZAL","66050520.000000","BELEM","PA","91.000000","32184699.000000","Crédito Mútuo","Central","SECRETARIA@SICOOBAMAZONIA.COOP.BR",NA,"2007","10","cooperativas"
"83375469.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IDESP LTDA - UNIDESP","AVENIDA NAZARE, 272","9º ANDAR, SALA 902","NAZARE","66035170.000000","BELEM","PA","91.000000","32236281.000000","Crédito Mútuo","Singular","UNIDESP@VELOXMAIL.COM.BR",NA,"2007","10","cooperativas"
"83383042.000000","COOPERDADOS  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA DE PROCESSAMENTO DADOS DO ESTADO DO PARÁ LTDA","RODOVIA AUGUSTO MONTENEGRO, KM 10",NA,"ICOARACI","66821000.000000","BELEM","PA","91.000000","32783764.000000","Crédito Mútuo","Singular",NA,NA,"2007","10","cooperativas"
"83663575.000000","COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE AGRICULTURA DO ESTADO DO PARA LTDA. SICOOB SAGRI","TRAVESSA CHACO,  2.232",NA,"MARCO","66093410.000000","BELEM","PA","91.000000","40061282.000000","Crédito Mútuo","Singular","SICOOBSAGRI@GMAIL.COM",NA,"2007","10","cooperativas"
"83836114.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DO PARÁ LTDA - SICOOB COOESA","RUA TREZE DE MAIO, 18",NA,"CAMPINA","66013080.000000","BELEM","PA","91.000000","32123701.000000","Crédito Mútuo","Singular","COOESA@AMAZON.COM.BR",NA,"2007","10","cooperativas"
"83838813.000000","COIPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA","AV. SERZEDELO CORREA, 331/337",NA,"NAZARE","66035400.000000","BELEM","PA","91.000000","32025610.000000","Crédito Mútuo","Singular","COIPA@VELOXMAIL.COM.BR",NA,"2007","10","cooperativas"
"84156470.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA","RUA JOAO DIOGO, 08",NA,"CAMPINA","66015160.000000","BELEM","PA","91.000000","32418821.000000","Crédito Mútuo","Singular","COIMPPA@CANAL13.COM.BR","POP.COIMPPA.COM.BR","2007","10","cooperativas"
"84974278.000000","COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUDOESTE - SICREDI IGUAÇU PR","AV. XV DE NOVEMBRO, 374","PREDIO 2 PISOS","CENTRO","85570000.000000","SAO JOAO","PR","46.000000","35338400.000000","Livre Admissão - população até 300 mil habitantes","Singular","SICREDI@SUDONET.COM.BR","WWW.SICREDI.COM.BR","2007","10","cooperativas"
"85291086.000000","COOPERATIVA DE CREDITO RURAL DE JACINTO MACHADO","AV. PADRE HERVAL FONTANELLA, 418","CENTRO","CENTRO","88950000.000000","JACINTO MACHADO","SC","48.000000","5351435.000000","Crédito Rural","Singular","CREDIJA@CREDIJA.COM.BR/GERENTE@CREDIJA.COM.BR",NA,"2007","10","cooperativas"
"86389236.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE VIÇOSA E REGIÃO LTDA - UNICRED VIÇOSA","RUA VIRGILIO VAL, 26",NA,"CENTRO","36570000.000000","VICOSA","MG","31.000000","38924422.000000","Crédito Mútuo","Singular","UCMG0010@UNICREDMG.COM.BR","WWW.UNICREDMG.COM.BR","2007","10","cooperativas"
"86476199.000000","COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENE DE MINAS LTDA. - SICOOB CREDISAVI","RUA MARECHAL FLORIANO PEIXOTO","165","CENTRO","37370000.000000","SAO VICENTE DE MINAS","MG","35.000000","33231529.000000","Crédito Rural","Singular","CREDISAVI@PROFUTURO.COM.BR",NA,"2007","10","cooperativas"
"86493426.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DOS CAMPOS DAS VERTENTES LTDA. - UNICRED CAMPOS DAS VERTENTES","RUA SAO LEONARDO, 252","2º ANDAR","CENTRO","36200020.000000","BARBACENA","MG","32.000000","33316656.000000","Crédito Mútuo","Singular","BARBACENA@UNICREDVERTENTES.COM.BR","WWW.UNICREDMG.COM.BR","2007","10","cooperativas"
"86564051.000000","COOPERATIVA DE CRÉDITO DE UNAÍ E NOROESTE MINEIRO LTDA - SICOOB CREDIUNAÍ","RUA SÃO JOSÉ","667","CENTRO","38610000.000000","UNAI","MG","38.000000","36761532.000000","Livre Admissão - população até 300 mil habitantes","Singular","CREDIUNAI@UOL.COM.BR",NA,"2007","10","cooperativas"
"86585049.000000","COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA","AV.LEOPOLDINO DE OLIVEIRA, 2771",NA,"ABADIA","38015000.000000","UBERABA","MG","34.000000","33337333.000000","Crédito Rural","Singular","CREDILEITE@TERRA.COM.BR",NA,"2007","10","cooperativas"
"86774775.000000","COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO LTDA. - UNICRED CENTRAL RJ","RUA DO OUVIDOR, 121","21º ANDAR","CENTRO","20040030.000000","RIO DE JANEIRO","RJ","21.000000","21227800.000000","Crédito Mútuo","Central","SUPERINCENTRAL@UNICRED-RJ.COM.BR","WWW.UNICRED-RJ.COM.BR","2007","10","cooperativas"
"86784089.000000","COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA LTDA - SICOOB COPELBA","AV. EDGARD SANTOS, 575","CENTRO COMERCIAL BOSQUE DA LAGOA, LOJAS 15/16","NARANDIBA","41192005.000000","SALVADOR","BA","71.000000","33713113.000000","Crédito Mútuo","Singular","COPELBA@VELOXMAIL.COM.BR","WWW.COPELBA.COM.BR","2007","10","cooperativas"
"86791837.000000","COOPERATIVA DE CREDITO RURAL DE CACADOR - SICOOB - CAÇADOR/SC","RUA ANITA GARIBALDI, 321",NA,"CENTRO","89500000.000000","CACADOR","SC","49.000000","35630998.000000","Crédito Rural","Singular","SICOOBCACADOR@TERRA.COM.BR",NA,"2007","10","cooperativas"
"86803939.000000","COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE NOVA IGUACU LTDA","R. PROFESSORA VENINA CORREIA TORRES,230 - SALA 505",NA,"CENTRO","26221200.000000","NOVA IGUACU","RJ","21.000000","37599650.000000","Crédito Mútuo","Singular","UNICRED@UNICRED-NIGUACU.COM.BR","WWW.UNICRED-NIGUACU.COM.BR","2007","10","cooperativas"
"86829827.000000","COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC","RUA GOVERNADOR JORGE LACERDA, 1298",NA,"CENTRO","88750000.000000","BRACO DO NORTE","SC","48.000000","36582762.000000","Crédito Rural","Singular","CREDIVALE@CREDIVALE.COOP.BR",NA,"2007","10","cooperativas"
"86913977.000000","UNICRED SOBRAL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DE SOBRAL LTDA","RUA DOMINGOS OLÍMPIO, 74",NA,"CENTRO","62011140.000000","SOBRAL","CE","88.000000","36133177.000000","Crédito Mútuo","Singular",NA,NA,"2007","10","cooperativas"
"86913993.000000","UNICRED CARIRI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DO CARIRI LTDA.","RUA SANTA CLARA, 127",NA,"SALESIANOS","63050210.000000","JUAZEIRO DO NORTE","CE","88.000000","21013200.000000","Crédito Mútuo","Singular","LEAL@UNICREDCARIRI.COM.BR",NA,"2007","10","cooperativas"
"86927324.000000","CREDI-RB-COOPERATIVA DE CREDITO RURAL DE RIO BONITO LTDA","AV. PRESIDENTE CASTELO BRANCO, 41 - LOJA A",NA,"CENTRO","28800000.000000","RIO BONITO","RJ","21.000000","26458052.000000","Crédito Rural","Singular","CREDI-RB@UOL.COM.BR",NA,"2007","10","cooperativas"
